lines,tokens,occurrences
105,345,2,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_NotesView.java,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_OutlineView.java
147,338,2,78,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_XCurrencyField.java,77,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_XNumericField.java
61,337,3,141,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/ConnectionLineAccessibility.java,141,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/JoinViewAccessibility.java,143,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/TableWindowAccessibility.java
104,335,3,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_NotesView.java,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_OutlineView.java,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_PresentationView.java
82,325,2,66,/home/ec2-user/core/package/qa/ofopxmlstorages/StorageUnitTest.java,92,/home/ec2-user/core/package/qa/storages/StorageUnitTest.java
41,323,2,79,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/StarFunctionCategory.java,63,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/StarFunctionDescription.java
48,322,2,106,/home/ec2-user/core/android/source/src/java/org/mozilla/gecko/gfx/SingleTileLayer.java,210,/home/ec2-user/core/android/source/src/java/org/mozilla/gecko/gfx/SubTile.java
41,318,3,262,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/SOFormulaParser.java,79,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/StarFunctionCategory.java,63,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/StarFunctionDescription.java
71,310,3,70,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/ConnectionLineAccessibility.java,70,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/JoinViewAccessibility.java,73,/home/ec2-user/core/qadevOOo/tests/java/mod/_dbaccess/TableWindowAccessibility.java
61,309,2,243,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XMultiLayerStratum.java,105,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XSingleLayerStratum.java
60,308,3,183,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XBackend.java,243,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XMultiLayerStratum.java,105,/home/ec2-user/core/qadevOOo/tests/java/ifc/configuration/backend/_XSingleLayerStratum.java
60,304,2,52,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/AccessibleEditableTextPara_PreviewCell.java,76,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScAccessiblePreviewCell.java
12,301,2,233,/home/ec2-user/core/codemaker/test/javamaker/Test.java,375,/home/ec2-user/core/codemaker/test/javamaker/Test.java
73,293,2,100,/home/ec2-user/core/cppuhelper/qa/propertysetmixin/JavaSupplier.java,228,/home/ec2-user/core/cppuhelper/qa/propertysetmixin/JavaSupplier.java
88,291,2,196,/home/ec2-user/core/odk/examples/java/Storage/Test06.java,209,/home/ec2-user/core/package/qa/storages/Test06.java
73,290,2,47,/home/ec2-user/core/package/qa/storages/RegressionTest_i35095.java,47,/home/ec2-user/core/package/qa/storages/RegressionTest_i59886.java
84,290,2,74,/home/ec2-user/core/qadevOOo/tests/java/mod/_servicemgr/uno/OServiceManager.java,73,/home/ec2-user/core/qadevOOo/tests/java/mod/_smgr/OServiceManager.java
